district,year,lnavgsalary_cpi,oncycle,lnenrollment,lnt1_cpi,teachers_avg_yrs_exper,ami_pc,asian_pc,black_pc,hisp_pc
4816020,2006,10.63679027557373,0,6.016157150268555,17.852893829345703,12.170000076293945,0.004878048785030842,0,0.009756097570061684,0.09512194991111755
4816020,2007,10.60407543182373,0,6.054439544677734,17.90196418762207,12.510000228881836,0.009389671497046947,0,0.014084506779909134,0.10093896836042404
4816020,2008,10.55612564086914,0,6.052089214324951,17.928916931152344,11.229999542236328,0.016470588743686676,0.004705882165580988,0.014117646962404251,0.09882353246212006
4816020,2009,10.60614013671875,0,6.111467361450195,18.03524398803711,12.760000228881836,0.013303769752383232,0.004434589762240648,0.011086474172770977,0.09977827221155167
4816080,2003,10.60360050201416,0,6.263398170471191,19.174985885620117,12,0,0.003809523768723011,0.04571428522467613,0.06666667014360428
4816080,2004,10.59496021270752,0,6.206575870513916,19.062992095947266,12.90999984741211,0.002016128972172737,0.004032257944345474,0.0463709682226181,0.08669354766607285
4816080,2005,10.601856231689453,0,6.184148788452148,19.272201538085938,13.229999542236328,0.004123711492866278,0.004123711492866278,0.05154639109969139,0.08453608304262161
4816080,2006,10.632939338684082,0,6.228510856628418,19.46002960205078,12,0.003944773226976395,0.005917159840464592,0.04536489024758339,0.09270217269659042
4816080,2007,10.620553016662598,0,6.214608192443848,19.703941345214844,10.5600004196167,0.004000000189989805,0.009999999776482582,0.03999999910593033,0.0860000029206276
4816080,2008,10.644686698913574,0,6.171700477600098,19.841876983642578,9.279999732971191,0.004175365436822176,0.004175365436822176,0.04801670089364052,0.07933194190263748
