schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num4rd,c_type,flgrm4,mrkgrm4,ngrm4,flmth4,mrkmth4,nmth4,towncode,townname,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
11135,66,36,30,13,1,1,1,1,2,2,7,81,70,10,78,70,30007,<8d>‰Œ™…˜‰,11,4,4,2,35,0,2,66,38,80.81999969482422,13.199999809265137,38,82.76000213623047,10.5,1,0,0,0,0,2,78.1182861328125,10.045714378356934,70,81.02742767333984,7.117142677307129,70,0,NA,NA,4,30007,4
11144,98,59,39,19,1,1,1,2,3,3,17,68,83,28.56999969482422,63,84,30007,<8d>‰Œ™…˜‰,11,10,4,1,32,0,3,97,28,60.43000030517578,35.70000076293945,27,70.55999755859375,22.200000762939453,1,0,0,1,0,3,63.71500015258789,30.350000381469727,56,69.51127624511719,12.73090934753418,55,0,NA,NA,10,30007,10
11144,98,59,39,19,1,1,1,2,3,3,17,68,83,28.56999969482422,63,84,30007,<8d>‰Œ™…˜‰,11,10,4,3,32,0,3,97,28,67,25,28,68.5,3.5999999046325684,1,0,0,1,0,3,63.71500015258789,30.350000381469727,56,69.51127624511719,12.73090934753418,55,0,NA,NA,10,30007,10
11144,98,59,39,19,1,1,1,2,3,3,17,68,83,28.56999969482422,63,84,30007,<8d>‰Œ™…˜‰,11,10,4,2,33,0,3,97,28,61.56999969482422,25.010000228881836,28,65.03142547607422,25.385713577270508,NA,1,0,1,0,3,63.71500015258789,30.350000381469727,56,69.51127624511719,12.73090934753418,55,1,28,28,10,30007,10
11145,21,11,10,4,1,2,1,1,1,1,14,72,7,28.56999969482422,60,7,36111,’<81>˜€ š‰˜—,11,10,4,1,21,0,1,21,7,60.290000915527344,28.600000381469727,7,72.13999938964844,14.300000190734863,1,0,0,0,0,1,60.290000915527344,28.600000381469727,7,72.13999938964844,14.300000190734863,7,0,NA,NA,10,36111,10
11150,88,44,44,17,1,1,1,2,3,3,14,76,86,23.260000228881836,70,86,30007,<8d>‰Œ™…˜‰,11,2,4,2,31,0,3,88,28,66.86000061035156,17.899999618530273,28,76.79000091552734,14.300000190734863,1,0,0,1,0,3,67.2036361694336,27.276363372802734,55,76.20091247558594,14.545454978942871,55,0,NA,NA,2,30007,2
11150,88,44,44,17,1,1,1,2,3,3,14,76,86,23.260000228881836,70,86,30007,<8d>‰Œ™…˜‰,11,2,4,3,27,0,3,88,27,67.55999755859375,37,27,75.589996337890625,14.800000190734863,1,0,0,1,0,3,67.2036361694336,27.276363372802734,55,76.20091247558594,14.545454978942871,55,0,NA,NA,2,30007,2
11150,88,44,44,17,1,1,1,2,3,3,14,76,86,23.260000228881836,70,86,30007,<8d>‰Œ™…˜‰,11,2,4,1,30,0,3,88,31,74.96128845214844,16.134193420410156,31,75.64354705810547,13.032258033752441,NA,1,0,1,0,3,67.2036361694336,27.276363372802734,55,76.20091247558594,14.545454978942871,55,1,31,31,2,30007,2
11151,28,16,12,13,2,1,1,5,1,1,33,58,30,70,53,30,30007,<8d>‰Œ™…˜‰,12,42,4,1,28,0,1,28,30,53.22999954223633,70,30,58.5,33.29999923706055,1,0,0,0,0,1,53.22999954223633,70,30,58.5,33.29999923706055,30,0,NA,NA,42,30007,42
11152,92,49,43,16,1,1,1,1,3,3,9,75,77,31.170000076293945,70,77,30007,<8d>‰Œ™…˜‰,11,5,4,1,29,0,3,92,26,66.91999816894531,34.599998474121094,26,75.6500015258789,11.5,1,0,0,0,0,3,69.50584411621094,31.144155502319336,77,75.36324310302734,9.063636779785156,77,0,NA,NA,5,30007,5
11152,92,49,43,16,1,1,1,1,3,3,9,75,77,31.170000076293945,70,77,30007,<8d>‰Œ™…˜‰,11,5,4,2,32,0,3,92,28,73.06999969482422,21.399999618530273,28,76.11000061035156,7.099999904632568,1,0,0,0,0,3,69.50584411621094,31.144155502319336,77,75.36324310302734,9.063636779785156,77,0,NA,NA,5,30007,5
11152,92,49,43,16,1,1,1,1,3,3,9,75,77,31.170000076293945,70,77,30007,<8d>‰Œ™…˜‰,11,5,4,3,31,0,3,92,23,68.089996337890625,39.099998474121094,23,74.12999725341797,8.699999809265137,1,0,0,0,0,3,69.50584411621094,31.144155502319336,77,75.36324310302734,9.063636779785156,77,0,NA,NA,5,30007,5
11159,43,22,21,17,2,1,1,3,2,2,11,70,38,44.7400016784668,67,38,30007,<8d>‰Œ™…˜‰,12,17,4,2,22,0,2,43,23,68.12999725341797,34.79999923706055,23,69.12999725341797,13,1,0,0,1,0,2,68.12999725341797,34.79999923706055,23,69.12999725341797,13,23,0,NA,NA,17,30007,17
11159,43,22,21,17,2,1,1,3,2,2,11,70,38,44.7400016784668,67,38,30007,<8d>‰Œ™…˜‰,12,17,4,1,21,0,2,43,15,65.267333984375,59.9813346862793,15,71.33399963378906,7.933333396911621,NA,1,0,1,0,2,68.12999725341797,34.79999923706055,23,69.12999725341797,13,23,1,15,15,17,30007,17
11161,47,28,19,15,2,1,1,2,2,2,7,73,46,40,64,45,30007,<8d>‰Œ™…˜‰,12,19,4,1,23,0,2,47,22,59.72999954223633,50,23,70.95999908447266,8.699999809265137,1,0,0,0,0,2,64.176666259765625,39.98222351074219,45,73.17500305175781,6.5,46,0,NA,NA,19,30007,19
11161,47,28,19,15,2,1,1,2,2,2,7,73,46,40,64,45,30007,<8d>‰Œ™…˜‰,12,19,4,2,24,0,2,47,23,68.43000030517578,30.399999618530273,23,75.38999938964844,4.300000190734863,1,0,0,0,0,2,64.176666259765625,39.98222351074219,45,73.17500305175781,6.5,46,0,NA,NA,19,30007,19
11165,29,14,15,7,1,1,1,1,2,1,12,78,17,23.530000686645508,67,17,30007,<8d>‰Œ™…˜‰,11,1,4,1,19,0,1,19,17,66.70999908447266,23.5,17,78.29000091552734,11.800000190734863,1,0,0,0,0,1,66.70999908447266,23.5,17,78.29000091552734,11.800000190734863,17,0,NA,NA,1,30007,1
11168,26,19,7,5,1,1,1,2,1,1,25,71,24,33.33000183105469,68,24,30007,<8d>‰Œ™…˜‰,11,5,4,1,26,0,1,26,24,68.37999725341797,33.29999923706055,24,70.5,25,1,0,0,0,0,1,68.37999725341797,33.29999923706055,24,70.5,25,24,0,NA,NA,5,30007,5
11169,23,15,8,6,2,1,1,0,1,1,0,84,10,20,77,10,30007,<8d>‰Œ™…˜‰,12,0,4,1,23,0,1,23,10,77.4000015258789,20,10,84.19999694824219,0,1,0,0,0,0,1,77.4000015258789,20,10,84.19999694824219,0,10,0,NA,NA,0,30007,0
11170,75,40,35,12,2,2,1,1,2,2,9,81,75,27.6299991607666,72,76,36178,„˜”’,12,2,4,2,35,0,2,75,36,72.16999816894531,19.399999618530273,36,83.470001220703125,8.300000190734863,1,0,0,1,0,2,72.16999816894531,19.399999618530273,36,83.470001220703125,8.300000190734863,36,0,NA,NA,2,36178,2
11170,75,40,35,12,2,2,1,1,2,2,9,81,75,27.6299991607666,72,76,36178,„˜”’,12,2,4,1,40,0,2,75,40,71.84700012207031,35.0369987487793,39,78.720001220703125,9.646153450012207,NA,1,0,1,0,2,72.16999816894531,19.399999618530273,36,83.470001220703125,8.300000190734863,36,1,39,40,2,36178,2
11171,93,47,46,23,2,2,1,2,3,3,7,76,84,31.760000228881836,74,85,36160,<8d>‰Žƒ€ „Œ’Ž,12,8,4,1,47,0,3,93,25,78.76000213623047,32,24,78.66999816894531,8.300000190734863,1,0,0,1,0,3,76.629302978515625,25.595348358154297,43,76.38143157958984,7.142857074737549,42,0,NA,NA,8,36160,8
11171,93,47,46,23,2,2,1,2,3,3,7,76,84,31.760000228881836,74,85,36160,<8d>‰Žƒ€ „Œ’Ž,12,8,4,3,24,0,3,93,18,73.66999816894531,16.700000762939453,18,73.33000183105469,5.599999904632568,1,0,0,1,0,3,76.629302978515625,25.595348358154297,43,76.38143157958984,7.142857074737549,42,0,NA,NA,8,36160,8
11171,93,47,46,23,2,2,1,2,3,3,7,76,84,31.760000228881836,74,85,36160,<8d>‰Žƒ€ „Œ’Ž,12,8,4,2,22,0,3,93,42,71.30809783935547,38.07143020629883,42,75.61856842041016,6.857142925262451,NA,1,0,1,0,3,76.629302978515625,25.595348358154297,43,76.38143157958984,7.142857074737549,42,1,42,42,8,36160,8
11172,15,6,9,6,2,2,1,2,1,1,7,75,15,20,79,15,35758,<8f>…˜…‡ š‰<81>,12,7,4,1,15,0,1,15,15,79,20,15,75.33000183105469,6.699999809265137,1,0,0,0,0,1,79,20,15,75.33000183105469,6.699999809265137,15,0,NA,NA,7,35758,7
11181,84,42,42,16,1,1,1,3,3,2,10,74,69,20.290000915527344,73,69,30007,<8d>‰Œ™…˜‰,11,8,4,1,35,0,1,35,69,73,20.290000915527344,69,74,10,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,8,30007,8
11182,54,24,30,16,2,1,1,3,2,2,19,71,48,52.08000183105469,63,48,30007,<8d>‰Œ™…˜‰,12,9,4,1,30,0,2,54,24,63.75,66.69999694824219,24,71.83000183105469,8.300000190734863,1,0,0,0,0,2,63.415000915527344,52.099998474121094,48,71.20500183105469,18.75,48,0,NA,NA,9,30007,9
11182,54,24,30,16,2,1,1,3,2,2,19,71,48,52.08000183105469,63,48,30007,<8d>‰Œ™…˜‰,12,9,4,2,24,0,2,54,24,63.08000183105469,37.5,24,70.58000183105469,29.200000762939453,1,0,0,0,0,2,63.415000915527344,52.099998474121094,48,71.20500183105469,18.75,48,0,NA,NA,9,30007,9
11183,71,31,40,13,1,1,1,1,2,2,11,74,62,36.91999816894531,69,65,30007,<8d>‰Œ™…˜‰,11,1,4,1,36,0,2,71,35,73.37000274658203,28.600000381469727,35,78.5999984741211,5.699999809265137,1,0,0,0,0,2,68.92076873779297,36.9538459777832,65,74.1449966430664,11.27419376373291,62,0,NA,NA,1,30007,1
11183,71,31,40,13,1,1,1,1,2,2,11,74,62,36.91999816894531,69,65,30007,<8d>‰Œ™…˜‰,11,1,4,2,35,0,2,71,30,63.72999954223633,46.70000076293945,27,68.37000274658203,18.5,1,0,0,0,0,2,68.92076873779297,36.9538459777832,65,74.1449966430664,11.27419376373291,62,0,NA,NA,1,30007,1
11184,99,57,42,16,2,2,1,1,3,3,6,78,93,26.600000381469727,72,94,35741,Œ€ š‰<81>,12,5,4,1,33,0,3,99,29,77.029998779296875,24.100000381469727,28,79.04000091552734,0,1,0,0,1,0,3,71.59403991699219,24.984615325927734,52,78.966156005859375,3.8307693004608154,52,0,NA,NA,5,35741,5
11184,99,57,42,16,2,2,1,1,3,3,6,78,93,26.600000381469727,72,94,35741,Œ€ š‰<81>,12,5,4,2,33,0,3,99,23,64.73999786376953,26.100000381469727,24,78.87999725341797,8.300000190734863,1,0,0,1,0,3,71.59403991699219,24.984615325927734,52,78.966156005859375,3.8307693004608154,52,0,NA,NA,5,35741,5
11184,99,57,42,16,2,2,1,1,3,3,6,78,93,26.600000381469727,72,94,35741,Œ€ š‰<81>,12,5,4,3,33,0,3,99,42,72.50261688232422,28.600000381469727,41,76.7746353149414,8.751219749450684,NA,1,0,1,0,3,71.59403991699219,24.984615325927734,52,78.966156005859375,3.8307693004608154,52,1,41,42,5,35741,5
11187,119,60,59,25,1,1,1,1,3,3,6,77,109,23.850000381469727,72,109,30007,<8d>‰Œ™…˜‰,11,4,4,1,40,0,3,119,38,75.08000183105469,18.399999618530273,38,78.5,7.900000095367432,1,0,0,1,0,3,75.286163330078125,19.167123794555664,73,78.30342102050781,4.11232852935791,73,0,NA,NA,4,30007,4
11187,119,60,59,25,1,1,1,1,3,3,6,77,109,23.850000381469727,72,109,30007,<8d>‰Œ™…˜‰,11,4,4,2,39,0,3,119,35,75.51000213623047,20,35,78.089996337890625,0,1,0,0,1,0,3,75.286163330078125,19.167123794555664,73,78.30342102050781,4.11232852935791,73,0,NA,NA,4,30007,4
11187,119,60,59,25,1,1,1,1,3,3,6,77,109,23.850000381469727,72,109,30007,<8d>‰Œ™…˜‰,11,4,4,3,40,0,3,119,36,65.33638763427734,33.34583282470703,36,74.35694122314453,9.827777862548828,NA,1,0,1,0,3,75.286163330078125,19.167123794555664,73,78.30342102050781,4.11232852935791,73,1,36,36,4,30007,4
11188,41,17,24,12,1,1,1,1,2,2,38,58,37,61.11000061035156,39,36,30007,<8d>‰Œ™…˜‰,11,12,4,1,21,0,2,37,20,37.25,50,21,58.380001068115234,47.599998474121094,1,0,0,0,0,2,39.08555603027344,61.11111068725586,36,58.40594482421875,37.8270263671875,37,0,NA,NA,12,30007,12
11188,41,17,24,12,1,1,1,1,2,2,38,58,37,61.11000061035156,39,36,30007,<8d>‰Œ™…˜‰,11,12,4,2,16,0,2,37,16,41.380001068115234,75,16,58.439998626708984,25,1,0,0,0,0,2,39.08555603027344,61.11111068725586,36,58.40594482421875,37.8270263671875,37,0,NA,NA,12,30007,12
11189,31,0,31,10,2,1,1,3,1,1,3,77,30,26.670000076293945,59,30,30007,<8d>‰Œ™…˜‰,12,11,4,1,33,0,1,33,30,59.06999969482422,26.700000762939453,30,76.62999725341797,3.299999952316284,1,0,0,0,0,1,59.06999969482422,26.700000762939453,30,76.62999725341797,3.299999952316284,30,0,NA,NA,11,30007,11
11190,86,44,42,17,1,1,1,1,3,3,4,71,81,30.489999771118164,68,82,30007,<8d>‰Œ™…˜‰,11,5,4,1,29,0,3,86,29,65.83000183105469,37.900001525878906,29,71.69000244140625,6.900000095367432,1,0,0,0,0,3,68.18634033203125,30.465852737426758,82,70.75321197509766,3.7049381732940674,81,0,NA,NA,5,30007,5
11190,86,44,42,17,1,1,1,1,3,3,4,71,81,30.489999771118164,68,82,30007,<8d>‰Œ™…˜‰,11,5,4,2,27,0,3,86,26,64.58000183105469,34.599998474121094,25,65.08000183105469,4,1,0,0,0,0,3,68.18634033203125,30.465852737426758,82,70.75321197509766,3.7049381732940674,81,0,NA,NA,5,30007,5
11190,86,44,42,17,1,1,1,1,3,3,4,71,81,30.489999771118164,68,82,30007,<8d>‰Œ™…˜‰,11,5,4,3,30,0,3,86,27,74.19000244140625,18.5,27,75,0,1,0,0,0,0,3,68.18634033203125,30.465852737426758,82,70.75321197509766,3.7049381732940674,81,0,NA,NA,5,30007,5
11196,29,15,14,6,2,2,1,1,1,1,21,74,29,34.47999954223633,69,29,35733,™‰ŽŒ‡,12,0,4,1,29,0,1,29,29,69.06999969482422,34.5,29,73.660003662109375,20.700000762939453,1,0,0,0,0,1,69.06999969482422,34.5,29,73.660003662109375,20.700000762939453,29,0,NA,NA,0,35733,0
11201,84,47,37,18,1,1,1,1,3,3,24,71,76,27.850000381469727,71,79,30007,<8d>‰Œ™…˜‰,11,3,4,1,28,0,3,84,25,72.76000213623047,28,24,70.95999908447266,20.799999237060547,1,0,0,1,0,3,74.421539306640625,23.06730842590332,52,72.04000091552734,23.5,51,0,NA,NA,3,30007,3
11201,84,47,37,18,1,1,1,1,3,3,24,71,76,27.850000381469727,71,79,30007,<8d>‰Œ™…˜‰,11,3,4,2,28,0,3,84,27,75.95999908447266,18.5,27,73,25.899999618530273,1,0,0,1,0,3,74.421539306640625,23.06730842590332,52,72.04000091552734,23.5,51,0,NA,NA,3,30007,3
11201,84,47,37,18,1,1,1,1,3,3,24,71,76,27.850000381469727,71,79,30007,<8d>‰Œ™…˜‰,11,3,4,3,28,0,3,84,27,64.410369873046875,37.06111145019531,25,68.87840270996094,25.020000457763672,NA,1,0,1,0,3,74.421539306640625,23.06730842590332,52,72.04000091552734,23.5,51,1,25,27,3,30007,3
11203,22,8,14,8,1,1,1,,1,1,9,72,23,30.43000030517578,72,23,2865,„™Ž‡„ „Œ’Ž,11,0,4,1,22,0,1,22,23,71.87000274658203,30.399999618530273,23,71.910003662109375,8.699999809265137,1,0,0,0,0,1,71.87000274658203,30.399999618530273,23,71.910003662109375,8.699999809265137,23,0,NA,NA,0,2865,0
11205,27,11,16,8,2,2,1,0,1,1,4,76,25,16,69,25,36384,<8d>‰Žƒ€ ˜”‹,12,3,4,1,27,0,1,27,25,69.31999969482422,16,25,76.5199966430664,4,1,0,0,0,0,1,69.31999969482422,16,25,76.5199966430664,4,25,0,NA,NA,3,36384,3
11207,81,40,41,15,1,1,1,2,3,3,12,76,68,30.299999237060547,68,66,26104,™Ž™ š‰<81>,11,10,4,1,27,0,3,81,21,63,33.29999923706055,22,74.13999938964844,18.200000762939453,1,0,0,0,0,3,67.9854507446289,30.28636360168457,66,76.3677978515625,11.760293960571289,68,0,NA,NA,10,26104,10
11207,81,40,41,15,1,1,1,2,3,3,12,76,68,30.299999237060547,68,66,26104,™Ž™ š‰<81>,11,10,4,2,24,0,3,81,18,71.55999755859375,38.900001525878906,19,79.470001220703125,10.5,1,0,0,0,0,3,67.9854507446289,30.28636360168457,66,76.3677978515625,11.760293960571289,68,0,NA,NA,10,26104,10
11207,81,40,41,15,1,1,1,2,3,3,12,76,68,30.299999237060547,68,66,26104,™Ž™ š‰<81>,11,10,4,3,30,0,3,81,27,69.4800033569336,22.200000762939453,27,76,7.400000095367432,1,0,0,0,0,3,67.9854507446289,30.28636360168457,66,76.3677978515625,11.760293960571289,68,0,NA,NA,10,26104,10
11209,31,18,13,10,1,2,1,0,1,1,3,68,31,38.709999084472656,65,31,36525,„‰˜€ š‰<81>,11,0,4,1,31,0,1,31,31,65,38.709999084472656,31,68,3,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,36525,0
11212,20,12,8,9,2,2,1,0,1,1,0,78,17,33.33000183105469,74,18,36418,„Œ‰™,12,2,4,1,20,0,1,20,18,74.55999755859375,33.29999923706055,17,78.410003662109375,0,1,0,0,0,0,1,74.55999755859375,33.29999923706055,18,78.410003662109375,0,17,0,NA,NA,2,36418,2
11213,108,56,52,18,1,1,1,1,3,3,8,76,104,22.329999923706055,66,103,30007,<8d>‰Œ™…˜‰,11,7,4,1,38,0,3,108,35,63.540000915527344,31.399999618530273,35,75.4000015258789,5.699999809265137,1,0,0,0,0,3,66.32679748535156,22.347572326660156,103,76.1449966430664,7.692307472229004,104,0,NA,NA,7,30007,7
11213,108,56,52,18,1,1,1,1,3,3,8,76,104,22.329999923706055,66,103,30007,<8d>‰Œ™…˜‰,11,7,4,2,32,0,3,108,32,66.839996337890625,18.799999237060547,32,75,9.399999618530273,1,0,0,0,0,3,66.32679748535156,22.347572326660156,103,76.1449966430664,7.692307472229004,104,0,NA,NA,7,30007,7
11213,108,56,52,18,1,1,1,1,3,3,8,76,104,22.329999923706055,66,103,30007,<8d>‰Œ™…˜‰,11,7,4,3,38,0,3,108,36,68.58000183105469,16.700000762939453,37,77.839996337890625,8.100000381469727,1,0,0,0,0,3,66.32679748535156,22.347572326660156,103,76.1449966430664,7.692307472229004,104,0,NA,NA,7,30007,7
11215,21,15,6,4,2,2,1,0,1,1,20,76,20,33.33000183105469,72,21,35766,…‡‰˜‰ „”–Ž,12,0,4,1,21,0,1,21,21,72.13999938964844,33.29999923706055,20,76.4000015258789,20,1,0,0,0,0,1,72.13999938964844,33.29999923706055,21,76.4000015258789,20,20,0,NA,NA,0,35766,0
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,<8d>‰Žƒ€ „Œ’Ž,11,5,4,1,39,0,4,155,38,60.2400016784668,26.299999237060547,38,73.70999908447266,13.199999809265137,1,0,0,1,0,4,58.876461029052734,37.16902542114258,113,68.19583892822266,20.35752296447754,113,0,NA,NA,5,36160,5
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,<8d>‰Žƒ€ „Œ’Ž,11,5,4,2,39,0,4,155,36,56.220001220703125,47.20000076293945,36,62.75,36.099998474121094,1,0,0,1,0,4,58.876461029052734,37.16902542114258,113,68.19583892822266,20.35752296447754,113,0,NA,NA,5,36160,5
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,<8d>‰Žƒ€ „Œ’Ž,11,5,4,3,38,0,4,155,39,60,38.5,39,67.8499984741211,12.800000190734863,1,0,0,1,0,4,58.876461029052734,37.16902542114258,113,68.19583892822266,20.35752296447754,113,0,NA,NA,5,36160,5
11217,155,84,71,23,1,2,1,1,4,4,19,69,151,37.75,59,151,36160,<8d>‰Žƒ€ „Œ’Ž,11,5,4,4,39,0,4,155,38,59.367366790771484,39.477630615234375,38,71.39131927490234,14.963157653808594,NA,1,0,1,0,4,58.876461029052734,37.16902542114258,113,68.19583892822266,20.35752296447754,113,1,38,38,5,36160,5
11218,103,48,55,19,1,1,1,2,3,3,13,74,97,26.799999237060547,69,97,30007,<8d>‰Œ™…˜‰,11,6,4,1,35,0,3,102,32,70.94000244140625,21.899999618530273,32,75.410003662109375,6.300000190734863,1,0,0,0,0,3,68.84638977050781,26.806184768676758,97,73.92061614990234,13.419588088989258,97,0,NA,NA,6,30007,6
11218,103,48,55,19,1,1,1,2,3,3,13,74,97,26.799999237060547,69,97,30007,<8d>‰Œ™…˜‰,11,6,4,2,33,0,3,102,32,63.810001373291016,34.400001525878906,32,71.37999725341797,21.899999618530273,1,0,0,0,0,3,68.84638977050781,26.806184768676758,97,73.92061614990234,13.419588088989258,97,0,NA,NA,6,30007,6
11218,103,48,55,19,1,1,1,2,3,3,13,74,97,26.799999237060547,69,97,30007,<8d>‰Œ™…˜‰,11,6,4,3,34,0,3,102,33,71.69999694824219,24.200000762939453,33,74.94000244140625,12.100000381469727,1,0,0,0,0,3,68.84638977050781,26.806184768676758,97,73.92061614990234,13.419588088989258,97,0,NA,NA,6,30007,6
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999465942383,76,133,30007,<8d>‰Œ™…˜‰,11,4,4,1,34,0,4,138,31,74.19000244140625,22.600000381469727,32,76.80999755859375,6.300000190734863,1,0,0,1,0,4,76.79949951171875,22.007999420166016,100,80.447998046875,6.0279998779296875,100,0,NA,NA,4,30007,4
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999465942383,76,133,30007,<8d>‰Œ™…˜‰,11,4,4,2,35,0,4,138,35,76.05999755859375,31.399999618530273,34,82.94000244140625,5.900000095367432,1,0,0,1,0,4,76.79949951171875,22.007999420166016,100,80.447998046875,6.0279998779296875,100,0,NA,NA,4,30007,4
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999465942383,76,133,30007,<8d>‰Œ™…˜‰,11,4,4,4,36,0,4,138,34,79.94000244140625,11.800000190734863,34,81.37999725341797,5.900000095367432,1,0,0,1,0,4,76.79949951171875,22.007999420166016,100,80.447998046875,6.0279998779296875,100,0,NA,NA,4,30007,4
11220,138,70,68,24,1,1,1,1,4,4,6,79,132,23.309999465942383,76,133,30007,<8d>‰Œ™…˜‰,11,4,4,3,33,0,4,138,33,73.5772705078125,27.255455017089844,32,74.4749984741211,5.912499904632568,NA,1,0,1,0,4,76.79949951171875,22.007999420166016,100,80.447998046875,6.0279998779296875,100,1,32,33,4,30007,4
11221,87,49,38,19,2,1,1,2,3,3,7,78,83,25.299999237060547,75,83,30007,<8d>‰Œ™…˜‰,12,11,4,1,29,0,3,87,29,71.44999694824219,34.5,29,75.76000213623047,10.300000190734863,1,0,0,1,0,3,75.49280548095703,28.064912796020508,57,78.299652099609375,8.728070259094238,57,0,NA,NA,11,30007,11
11221,87,49,38,19,2,1,1,2,3,3,7,78,83,25.299999237060547,75,83,30007,<8d>‰Œ™…˜‰,12,11,4,3,30,0,3,87,28,79.68000030517578,21.399999618530273,28,80.93000030517578,7.099999904632568,1,0,0,1,0,3,75.49280548095703,28.064912796020508,57,78.299652099609375,8.728070259094238,57,0,NA,NA,11,30007,11
11221,87,49,38,19,2,1,1,2,3,3,7,78,83,25.299999237060547,75,83,30007,<8d>‰Œ™…˜‰,12,11,4,2,28,0,3,87,26,73.91961669921875,19.238462448120117,26,77.34307861328125,3.211538553237915,NA,1,0,1,0,3,75.49280548095703,28.064912796020508,57,78.299652099609375,8.728070259094238,57,1,26,26,11,30007,11
11222,82,44,38,20,2,1,1,,3,3,27,64,74,52,54,75,30007,<8d>‰Œ™…˜‰,12,3,4,1,27,0,3,82,25,49.20000076293945,56,25,60.7599983215332,20,1,0,0,1,0,3,51.5094108581543,52.94117736816406,51,61.82548904418945,25.505882263183594,51,0,NA,NA,3,30007,3
11222,82,44,38,20,2,1,1,,3,3,27,64,74,52,54,75,30007,<8d>‰Œ™…˜‰,12,3,4,2,29,0,3,82,26,53.72999954223633,50,26,62.849998474121094,30.799999237060547,1,0,0,1,0,3,51.5094108581543,52.94117736816406,51,61.82548904418945,25.505882263183594,51,0,NA,NA,3,30007,3
11222,82,44,38,20,2,1,1,,3,3,27,64,74,52,54,75,30007,<8d>‰Œ™…˜‰,12,3,4,3,26,0,3,82,24,59.29249954223633,50,23,68.82173919677734,30.31304359436035,NA,1,0,1,0,3,51.5094108581543,52.94117736816406,51,61.82548904418945,25.505882263183594,51,1,23,24,3,30007,3
11225,78,37,41,18,2,1,1,1,2,2,13,81,72,36.9900016784668,76,73,36509,„š˜”€,12,2,4,1,40,0,2,78,38,74.5,50,38,78.339996337890625,21.100000381469727,1,0,0,0,0,2,75.91918182373047,37.00685119628906,73,80.49805450439453,12.505555152893066,72,0,NA,NA,2,36509,2
11225,78,37,41,18,2,1,1,1,2,2,13,81,72,36.9900016784668,76,73,36509,„š˜”€,12,2,4,2,38,0,2,78,35,77.45999908447266,22.899999618530273,34,82.910003662109375,2.9000000953674316,1,0,0,0,0,2,75.91918182373047,37.00685119628906,73,80.49805450439453,12.505555152893066,72,0,NA,NA,2,36509,2
11227,123,66,57,22,1,1,1,1,3,3,12,72,117,43.099998474121094,64,116,37309,<81>€† š’<81>‚,11,0,4,1,41,0,3,123,39,63.970001220703125,46.20000076293945,40,72.69999694824219,15,1,0,0,0,0,3,64.2147445678711,43.108619689941406,116,71.63324737548828,11.982050895690918,117,0,NA,NA,2,37309,0
11227,123,66,57,22,1,1,1,1,3,3,12,72,117,43.099998474121094,64,116,37309,<81>€† š’<81>‚,11,0,4,2,42,0,3,123,39,62.720001220703125,41,38,70.37000274658203,13.199999809265137,1,0,0,0,0,3,64.2147445678711,43.108619689941406,116,71.63324737548828,11.982050895690918,117,0,NA,NA,2,37309,0
